City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Maridi,SS,2022-02-11 00:59:27,4.9158,29.4742,77.86,29,98,4.9
293,Baykit,RU,2022-02-11 00:59:27,61.67,96.37,-17.86,97,6,2.57
294,Mglin,RU,2022-02-11 00:59:27,53.0591,32.8475,28.71,97,100,6.35
295,Halifax,CA,2022-02-11 00:58:03,44.6453,-63.5724,36.48,93,2,10.36
296,Maralal,KE,2022-02-11 00:59:28,1.0968,36.698,58.08,68,91,4.76
297,Fairbanks,US,2022-02-11 00:49:58,64.8378,-147.7164,-2.4,75,20,0.0
298,Mahanoro,MG,2022-02-11 00:59:29,-19.9,48.8,74.14,91,12,1.28
299,Sawtell,AU,2022-02-11 00:59:29,-30.3833,153.1,82.42,74,40,17.27
300,Goderich,CA,2022-02-11 00:59:29,43.7501,-81.7165,31.91,69,96,12.66
301,Anadyr,RU,2022-02-11 00:59:30,64.75,177.4833,-21.5,76,0,4.47
302,Namanga,KE,2022-02-11 00:59:30,-2.5433,36.7905,69.28,57,99,5.61
303,Isangel,VU,2022-02-11 00:59:30,-19.55,169.2667,86.11,84,75,1.14
304,Frontera,MX,2022-02-11 00:59:31,26.9333,-101.45,65.32,37,100,1.01
305,Jaen,ES,2022-02-11 00:59:31,38.0,-3.5,49.93,52,100,3.29
306,Ostrovnoy,RU,2022-02-11 00:59:32,68.0531,39.5131,26.44,86,100,20.31
307,Sao Joao Da Barra,BR,2022-02-11 00:59:32,-21.6403,-41.0511,72.01,96,100,8.32
308,Hanzhong,CN,2022-02-11 00:59:32,33.0728,107.0303,42.04,68,100,0.98
309,Hasaki,JP,2022-02-11 00:59:33,35.7333,140.8333,39.29,64,100,23.73
310,Civitavecchia,IT,2022-02-11 00:59:33,42.0933,11.7967,48.61,97,0,6.38
311,Raga,SS,2022-02-11 00:59:33,8.4596,25.678,73.51,16,99,7.87
312,Mount Isa,AU,2022-02-11 00:59:34,-20.7333,139.5,92.97,21,0,12.66
313,Shaunavon,CA,2022-02-11 00:59:34,49.6501,-108.4181,37.18,68,99,24.27
314,Koppies,ZA,2022-02-11 00:59:35,-27.2418,27.5742,63.54,70,10,5.88
315,San Fernando,PH,2022-02-11 00:59:35,15.0286,120.6898,82.15,62,100,11.5
316,Jasper,US,2022-02-11 00:57:23,37.2001,-94.3502,49.87,50,16,9.98
317,Lagoa,PT,2022-02-11 00:59:35,39.05,-27.9833,58.62,73,91,5.64
318,Salym,RU,2022-02-11 00:59:36,60.0625,71.4789,-8.25,96,6,5.55
319,Mizdah,LY,2022-02-11 00:59:36,31.4451,12.9801,44.56,77,3,5.41
320,East London,ZA,2022-02-11 00:58:49,-33.0153,27.9116,70.07,83,61,4.41
321,Kisanga,TZ,2022-02-11 01:00:37,-7.4362,37.7034,71.49,94,98,1.39
322,Poum,NC,2022-02-11 01:00:37,-20.2333,164.0167,81.39,83,100,24.65
323,Buraydah,SA,2022-02-11 01:00:38,26.326,43.975,56.71,44,0,10.85
324,La Romana,DO,2022-02-11 01:00:38,18.4273,-68.9728,71.31,84,1,8.81
325,Pochutla,MX,2022-02-11 01:00:39,15.7432,-96.4661,74.03,75,22,2.91
326,Fernley,US,2022-02-11 01:00:39,39.608,-119.2518,61.66,38,0,3.76
327,Ilulissat,GL,2022-02-11 01:00:39,69.2167,-51.1,-2.18,55,100,2.3
328,Yumen,CN,2022-02-11 01:00:40,40.2833,97.2,23.14,61,100,16.87
329,Betioky,MG,2022-02-11 01:00:41,-23.7167,44.3833,74.17,82,8,8.46
330,Miraflores,MX,2022-02-11 01:00:41,19.2167,-98.8083,62.87,55,7,5.88
331,Arco,IT,2022-02-11 01:00:42,45.9177,10.8867,51.91,74,96,1.25
332,Hailar,CN,2022-02-11 01:00:43,49.2,119.7,0.1,96,100,6.53
333,Asekeyevo,RU,2022-02-11 01:00:43,53.5742,52.7972,21.9,97,100,4.59
334,Port Macquarie,AU,2022-02-11 01:00:43,-31.4333,152.9167,81.9,53,62,13.94
335,Maragogi,BR,2022-02-11 01:00:44,-9.0122,-35.2225,79.93,71,100,10.13
336,Port-Gentil,GA,2022-02-11 01:00:44,-0.7193,8.7815,80.56,82,78,12.41
337,Chengde,CN,2022-02-11 01:00:45,40.9725,117.9361,27.3,43,79,4.29
338,Ponta Delgada,PT,2022-02-11 01:00:45,37.7333,-25.6667,58.5,67,40,6.91
339,Guatire,VE,2022-02-11 01:00:46,10.4762,-66.5427,69.4,94,80,3.6
340,Acapulco,MX,2022-02-11 00:56:36,16.8634,-99.8901,76.01,67,93,6.24
341,Tuatapere,NZ,2022-02-11 01:00:47,-46.1333,167.6833,62.82,72,64,9.73
342,Jumla,NP,2022-02-11 01:00:47,29.2747,82.1838,16.36,77,2,7.61
343,Auki,SB,2022-02-11 01:00:48,-8.7676,160.7034,82.0,77,97,6.49
344,Tabou,CI,2022-02-11 01:00:48,4.423,-7.3528,78.57,90,0,6.73
345,Asau,RO,2022-02-11 01:00:49,46.4333,26.4,38.75,87,100,6.87
346,Clyde River,CA,2022-02-11 01:00:49,70.4692,-68.5914,-26.93,98,98,5.55
347,Jurado,CO,2022-02-11 01:00:50,7.1053,-77.7641,77.27,90,100,1.88
348,Peru,US,2022-02-11 00:58:53,40.7537,-86.0689,31.78,81,100,18.41
349,Kahramanmaras,TR,2022-02-11 01:00:50,38.0,37.0,25.43,98,55,4.81
350,Hit,IQ,2022-02-11 01:00:51,33.6416,42.8251,51.31,60,7,9.78
351,Blagoyevo,RU,2022-02-11 01:00:51,63.3667,47.9167,20.73,91,100,9.24
352,Kiama,AU,2022-02-11 01:00:51,-34.6833,150.8667,71.01,88,100,5.01
353,Dothan,US,2022-02-11 00:56:00,31.2232,-85.3905,59.2,54,10,4.23
354,Maryville,US,2022-02-11 01:00:52,35.7565,-83.9705,51.94,52,7,4.07
355,Santa Catarina De Tepehuanes,MX,2022-02-11 01:00:04,25.35,-105.7333,52.59,24,100,0.58
356,Alofi,NU,2022-02-11 01:00:53,-19.0595,-169.9187,81.81,72,3,14.29
357,Nouadhibou,MR,2022-02-11 01:00:53,20.931,-17.0347,71.47,45,61,14.52
358,Binabalian,PH,2022-02-11 01:00:53,16.4202,119.9279,78.94,71,83,15.97
359,Laguna,US,2022-02-11 01:00:54,38.421,-121.4238,73.9,48,0,4.61
360,Padang,ID,2022-02-11 01:00:54,-0.9492,100.3543,75.25,70,100,2.68
361,Oktyabrskiy,RU,2022-02-11 01:00:55,54.4815,53.471,19.83,95,100,6.17
362,Panguna,PG,2022-02-11 01:00:55,-6.3164,155.4848,78.19,78,89,3.42
363,Mackay,AU,2022-02-11 01:00:42,-21.15,149.2,89.69,57,0,10.89
364,Gueugnon,FR,2022-02-11 01:00:56,46.6036,4.0629,47.17,87,100,6.76
365,Kjustendil,BG,2022-02-11 01:00:56,42.2839,22.6911,36.61,74,0,3.13
366,Rocha,UY,2022-02-11 01:00:57,-34.4833,-54.3333,67.53,77,0,11.41
367,Roald,NO,2022-02-11 01:01:57,62.5833,6.1333,33.91,86,100,10.36
368,Barra Patuca,HN,2022-02-11 01:01:58,15.8,-84.2833,75.69,81,5,6.42
369,Havoysund,NO,2022-02-11 01:01:58,70.9963,24.6622,32.88,75,100,22.3
370,Coquimbo,CL,2022-02-11 01:01:43,-29.9533,-71.3436,63.64,83,4,4.29
371,Ibotirama,BR,2022-02-11 01:01:58,-12.1853,-43.2206,76.32,65,68,3.38
372,Salalah,OM,2022-02-11 01:01:59,17.0151,54.0924,67.33,73,6,2.59
373,Cayenne,GF,2022-02-11 01:00:07,4.9333,-52.3333,77.09,88,75,3.44
374,Urubamba,PE,2022-02-11 01:01:59,-13.3047,-72.1158,54.5,90,39,3.15
375,Mount Pleasant,US,2022-02-11 01:02:00,32.7941,-79.8626,56.08,67,0,3.44
376,Tezu,IN,2022-02-11 01:02:00,27.9167,96.1667,56.61,67,92,2.51
377,Milyutinskaya,RU,2022-02-11 01:02:00,48.6279,41.6679,34.86,96,100,12.19
378,Ouadda,CF,2022-02-11 01:02:01,8.0777,22.4007,71.2,18,88,6.46
379,Luanda,AO,2022-02-11 01:00:00,-8.8368,13.2343,77.0,61,40,8.05
380,Dhidhdhoo,MV,2022-02-11 01:02:02,6.8833,73.1,80.65,76,55,8.81
381,Babayurt,RU,2022-02-11 01:02:02,43.6002,46.7789,34.99,70,6,10.56
382,Pedernales,DO,2022-02-11 01:02:02,18.0384,-71.744,76.28,72,0,5.97
383,Asyut,EG,2022-02-11 01:02:03,27.181,31.1837,49.3,58,5,8.75
384,Itarema,BR,2022-02-11 01:02:03,-2.9248,-39.9167,78.31,76,58,8.37
385,Obo,CF,2022-02-11 01:02:04,5.3998,26.4869,75.4,26,53,3.42
386,Kaitangata,NZ,2022-02-11 01:02:04,-46.2817,169.8464,64.92,82,25,5.48
387,Richards Bay,ZA,2022-02-11 01:02:04,-28.783,32.0377,70.29,90,26,2.98
388,Verbilki,RU,2022-02-11 01:02:05,56.5333,37.6,32.68,93,100,10.31
389,Saint-Pierre,RE,2022-02-11 01:02:05,-21.3393,55.4781,73.08,73,0,5.75
390,Te Anau,NZ,2022-02-11 01:02:05,-45.4167,167.7167,74.01,45,0,2.15
391,Ola,RU,2022-02-11 01:02:06,59.5833,151.2833,1.24,71,98,5.44
392,Bitung,ID,2022-02-11 01:02:07,1.4451,125.1824,81.45,78,82,5.84
393,Careiro Da Varzea,BR,2022-02-11 01:02:07,-3.2003,-59.8119,79.41,93,100,2.17
394,Lerwick,GB,2022-02-11 01:02:07,60.1545,-1.1494,37.4,52,95,13.73
395,Lorengau,PG,2022-02-11 01:02:08,-2.0226,147.2712,82.13,80,100,5.7
396,Ubatuba,BR,2022-02-11 01:02:08,-23.4339,-45.0711,73.04,88,100,2.93
397,Cervo,ES,2022-02-11 01:02:09,43.6702,-7.4101,52.2,89,32,13.96
398,Rio Grande,BR,2022-02-11 01:02:09,-32.035,-52.0986,73.94,79,14,20.6
399,Coihaique,CL,2022-02-11 01:02:09,-45.5752,-72.0662,41.99,73,8,5.57
400,Shelby,US,2022-02-11 01:02:10,35.2001,-89.8668,55.85,44,0,3.44
401,Massaguet,TD,2022-02-11 01:02:10,12.4755,15.4365,65.03,18,8,12.12
402,Castilho,BR,2022-02-11 01:02:11,-20.8722,-51.4875,73.22,70,2,7.43
403,Mayo,US,2022-02-11 01:02:11,38.8876,-76.5119,49.71,59,100,1.01
404,Tshikapa,CD,2022-02-11 01:02:12,-6.4167,20.8,70.3,97,100,2.55
405,Mareeba,AU,2022-02-11 01:02:12,-17.0,145.4333,86.49,68,0,0.81
406,Morondava,MG,2022-02-11 01:02:12,-20.2833,44.2833,79.38,82,31,5.59
407,Tiznit,MA,2022-02-11 01:02:13,29.5833,-9.5,56.88,38,0,3.4
408,Sisimiut,GL,2022-02-11 01:02:13,66.9395,-53.6735,6.24,78,100,8.57
409,Nizhniy Kuranakh,RU,2022-02-11 01:02:13,58.8353,125.4869,-23.87,98,99,1.32
410,Mehamn,NO,2022-02-11 01:02:14,71.0357,27.8492,21.11,95,100,14.67
411,Harlingen,US,2022-02-11 01:00:24,26.1906,-97.6961,63.25,53,100,6.55
412,Port Hardy,CA,2022-02-11 01:02:14,50.6996,-127.4199,49.75,86,80,10.33
413,Beringovskiy,RU,2022-02-11 01:02:15,63.05,179.3167,-20.72,93,26,6.35
414,Bandarbeyla,SO,2022-02-11 01:03:16,9.4942,50.8122,72.81,69,98,13.4
415,Komatipoort,ZA,2022-02-11 01:02:16,-25.4332,31.9548,69.04,91,0,1.21
416,Saint Anthony,US,2022-02-11 01:03:17,45.0205,-93.218,37.72,87,100,19.57
417,Rudbar,AF,2022-02-11 01:03:18,30.15,62.6,53.51,21,0,7.38
418,Komsomolskiy,UZ,2022-02-11 01:03:18,40.4272,71.7189,31.42,74,100,2.3
419,Camana,PE,2022-02-11 01:03:18,-16.6228,-72.7111,70.48,77,35,5.46
420,Sehithwa,BW,2022-02-11 01:03:19,-20.4667,22.7167,70.74,81,100,5.68
421,Temerloh,MY,2022-02-11 01:03:19,3.4483,102.4176,71.55,97,100,2.21
422,Raudeberg,NO,2022-02-11 01:03:19,61.9875,5.1352,30.87,84,100,3.0
423,Tawau,MY,2022-02-11 01:03:20,4.2498,117.8871,78.78,84,100,2.06
424,Ravar,IR,2022-02-11 01:03:20,31.2656,56.8055,49.68,24,0,3.29
425,Atchison,US,2022-02-11 01:03:21,39.563,-95.1216,50.07,51,100,15.73
426,Comodoro Rivadavia,AR,2022-02-11 01:03:21,-45.8667,-67.5,51.66,37,0,6.91
427,Pronsk,RU,2022-02-11 01:03:22,54.1048,39.6092,27.82,90,92,13.71
428,Port Augusta,AU,2022-02-11 01:03:22,-32.5,137.7667,79.7,28,0,7.36
429,Nenjiang,CN,2022-02-11 01:03:22,49.1833,125.2167,5.65,93,100,8.03
430,Umuahia,NG,2022-02-11 01:03:23,5.5263,7.4896,73.08,93,100,4.05
431,Erenhot,CN,2022-02-11 01:03:23,43.6475,111.9767,2.37,92,100,3.69
432,Meulaboh,ID,2022-02-11 01:03:24,4.1363,96.1285,76.15,84,76,4.27
433,Port Lincoln,AU,2022-02-11 01:00:40,-34.7333,135.8667,66.83,60,4,14.83
434,Petrozavodsk,RU,2022-02-11 01:03:24,61.7849,34.3469,27.36,92,100,7.83
435,Ngunguru,NZ,2022-02-11 01:03:25,-35.6167,174.5,77.16,92,99,11.21
436,Umm Kaddadah,SD,2022-02-11 01:03:25,13.6017,26.6876,58.23,24,9,18.01
437,Todos Santos,MX,2022-02-11 01:03:26,23.45,-110.2167,71.4,72,24,3.13
438,Puerto Baquerizo Moreno,EC,2022-02-11 01:03:26,-0.9,-89.6,74.61,83,100,6.71
439,Camargo,MX,2022-02-11 01:03:27,27.6667,-105.1667,60.42,15,0,8.32
440,Lincoln,US,2022-02-11 00:59:11,40.8,-96.667,54.28,47,100,11.99
441,Newport,GB,2022-02-11 01:03:27,51.5877,-2.9984,40.82,81,5,6.31
442,Lazaro Cardenas,MX,2022-02-11 01:03:28,17.9583,-102.2,75.87,60,0,7.09
443,College,US,2022-02-11 01:03:28,64.8569,-147.8028,-2.34,76,0,3.44
444,Pozo Colorado,PY,2022-02-11 01:03:28,-23.4923,-58.7972,82.4,29,0,5.19
445,Waingapu,ID,2022-02-11 01:03:29,-9.6567,120.2641,78.04,86,100,2.37
446,Muros,ES,2022-02-11 01:03:29,42.7762,-9.0603,55.24,91,61,9.06
447,Tahta,EG,2022-02-11 01:03:29,26.7693,31.5021,49.24,55,5,7.78
448,Inverell,AU,2022-02-11 01:03:30,-29.7833,151.1167,84.67,39,14,8.99
449,Estevan,CA,2022-02-11 01:00:42,49.1334,-102.9842,37.74,79,100,25.5
450,Laredo,US,2022-02-11 01:00:34,27.5064,-99.5075,69.8,42,100,6.46
451,Ihosy,MG,2022-02-11 01:03:30,-22.4,46.1167,68.27,92,85,6.51
452,San Blas,MX,2022-02-11 01:03:31,21.5167,-105.2667,76.89,63,6,0.89
453,Elizabeth City,US,2022-02-11 01:03:31,36.2946,-76.2511,57.25,51,0,9.22
454,Trinidad,BO,2022-02-11 01:03:31,-14.8333,-64.9,76.82,83,14,4.27
455,Sur,OM,2022-02-11 01:03:32,22.5667,59.5289,66.81,57,0,4.88
456,Sidi Ali,DZ,2022-02-11 01:03:32,36.0998,0.4206,48.09,84,28,2.01
457,Huambo,AO,2022-02-11 01:02:53,-12.7761,15.7392,56.57,96,100,0.96
458,Adrar,MR,2022-02-11 01:02:19,20.5022,-10.0711,61.68,19,53,12.21
459,Schwabmunchen,DE,2022-02-11 01:03:32,48.1833,10.75,44.8,85,100,8.05
460,Vestmanna,FO,2022-02-11 01:04:33,62.1564,-7.1664,32.92,93,100,23.02
461,Goma,CD,2022-02-11 01:00:15,-1.6792,29.2228,62.37,75,100,2.66
462,Dimbokro,CI,2022-02-11 01:04:34,6.6451,-4.7048,73.11,94,2,3.47
463,Les Cayes,HT,2022-02-11 01:04:34,18.2,-73.75,75.24,77,0,3.65
464,Bangkalan,ID,2022-02-11 01:04:34,-7.0455,112.7351,80.55,87,100,4.63
465,Cururupu,BR,2022-02-11 01:04:35,-1.8283,-44.8683,74.91,92,100,2.26
466,Golden,US,2022-02-11 01:04:35,39.7555,-105.2211,51.28,52,20,13.0
467,Shagonar,RU,2022-02-11 01:04:36,51.5333,92.8,-21.82,98,91,0.69
468,Necochea,AR,2022-02-11 01:04:36,-38.5473,-58.7368,66.04,77,100,7.47
469,Temba,ZA,2022-02-11 01:04:36,-25.3803,28.2631,49.26,61,41,4.99
470,Dunedin,NZ,2022-02-11 01:04:37,-45.8742,170.5036,65.8,75,54,1.99
471,Linxia,CN,2022-02-11 01:04:37,35.6003,103.2064,14.99,88,72,3.31
472,Mezen,RU,2022-02-11 01:04:37,65.8522,44.24,23.41,92,100,11.95
473,Barranca,PE,2022-02-11 01:04:38,-10.75,-77.7667,71.28,75,100,5.14
474,Boa Vista,BR,2022-02-11 01:00:54,2.8197,-60.6733,85.98,51,20,8.05
475,Nurota,UZ,2022-02-11 01:04:38,40.5614,65.6886,39.29,40,100,8.66
476,Jacqueville,CI,2022-02-11 01:04:38,5.2052,-4.4146,82.31,91,2,7.49
477,Bairiki,KI,2022-02-11 01:04:39,1.3292,172.9752,87.8,66,20,13.8
478,Troitskoye,RU,2022-02-11 01:04:39,52.9821,84.6757,-17.66,100,61,3.31
479,Smithers,CA,2022-02-11 01:02:34,54.7804,-127.1743,32.31,94,73,5.21
480,Ullapool,GB,2022-02-11 01:04:39,57.8987,-5.1604,32.34,80,11,5.1
481,Solnechnyy,RU,2022-02-11 01:04:40,50.7214,136.6319,9.32,88,98,3.06
482,Salinopolis,BR,2022-02-11 01:04:40,-0.6136,-47.3561,77.36,89,100,8.28
483,Dong Hoi,VN,2022-02-11 01:03:14,17.4833,106.6,71.19,90,100,2.84
484,Mukhen,RU,2022-02-11 01:04:41,48.1,136.1,9.73,91,100,2.57
485,Vila Franca Do Campo,PT,2022-02-11 01:04:41,37.7167,-25.4333,58.19,70,100,7.38
486,Jinchang,CN,2022-02-11 01:04:41,38.4953,102.1739,21.63,61,21,5.23
487,Staryy Nadym,RU,2022-02-11 01:04:42,65.6118,72.6842,0.01,81,0,18.03
488,Lahaina,US,2022-02-11 01:04:42,20.8783,-156.6825,83.44,75,38,2.91
489,La Seyne-Sur-Mer,FR,2022-02-11 01:04:42,43.0982,5.8847,49.6,85,0,1.99
490,Ambositra,MG,2022-02-11 01:04:43,-20.5167,47.25,62.42,95,100,3.31
491,Moron,AR,2022-02-11 01:04:43,-34.6534,-58.6198,77.99,77,0,9.95
492,Codrington,AU,2022-02-11 01:04:43,-38.2667,141.9667,65.17,54,100,15.95
493,Ban Dung,TH,2022-02-11 01:04:44,17.699,103.2596,82.02,98,44,8.08
494,Williams Lake,CA,2022-02-11 01:00:40,52.1415,-122.1445,34.25,97,31,2.95
495,Nolinsk,RU,2022-02-11 01:04:44,57.5596,49.9363,17.76,96,100,5.93
496,Kavaratti,IN,2022-02-11 01:04:44,10.5669,72.642,79.38,73,95,9.22
497,Vrangel,RU,2022-02-11 01:04:45,42.7297,133.0839,30.06,75,100,4.63
498,Esmeralda,CU,2022-02-11 01:04:45,21.8525,-78.1169,74.44,90,0,6.24
499,Buzdyak,RU,2022-02-11 01:04:45,54.5833,54.55,19.6,95,100,10.76
500,Hirara,JP,2022-02-11 01:04:46,24.8,125.2833,65.62,74,100,16.37
501,Punta Alta,AR,2022-02-11 01:04:46,-38.8759,-62.0736,66.7,56,100,15.99
502,Mapiripan,CO,2022-02-11 01:04:46,2.8892,-72.1256,76.05,79,100,3.24
503,Yancheng,CN,2022-02-11 01:00:21,33.3856,120.1253,41.31,66,100,6.17
504,Alice Springs,AU,2022-02-11 01:04:47,-23.7,133.8833,80.15,29,0,13.8
505,Bireun,ID,2022-02-11 01:04:47,5.203,96.7009,76.19,84,80,3.4
506,Vao,NC,2022-02-11 01:04:48,-22.6667,167.4833,81.63,86,100,35.57
507,Changji,CN,2022-02-11 01:04:48,44.0167,87.3167,9.39,92,100,2.24
508,Diffa,NE,2022-02-11 01:05:49,13.3154,12.6113,62.89,41,5,9.8
509,Saint-Joseph,RE,2022-02-11 01:05:49,-21.3667,55.6167,71.98,81,6,3.27
510,Capoterra,IT,2022-02-11 01:05:49,39.1763,8.9718,48.52,88,0,6.91
511,Kjollefjord,NO,2022-02-11 01:05:50,70.9457,27.3465,20.98,88,100,18.12
512,Havelock,US,2022-02-11 01:05:50,34.8791,-76.9013,53.94,85,8,4.0
513,Myitkyina,MM,2022-02-11 01:05:50,25.3833,97.4,58.62,75,100,2.8
514,Santarem,BR,2022-02-11 01:05:51,-2.4431,-54.7083,75.33,100,40,3.44
515,Tolaga Bay,NZ,2022-02-11 01:05:51,-38.3667,178.3,81.23,61,100,3.22
516,Solenzo,BF,2022-02-11 01:05:51,12.1833,-4.0833,75.38,12,1,9.86
517,Maniitsoq,GL,2022-02-11 01:05:52,65.4167,-52.9,19.89,89,100,14.94
518,Bolgatanga,GH,2022-02-11 01:05:52,10.7856,-0.8514,77.34,14,0,6.96
519,Madimba,TZ,2022-02-11 01:05:52,-10.4,40.3333,77.5,88,100,8.41
520,The Valley,AI,2022-02-11 01:05:53,18.217,-63.0578,76.86,79,10,24.02
521,Hirschaid,DE,2022-02-11 01:05:53,49.8194,10.9908,41.59,87,100,8.84
522,Kisangani,CD,2022-02-11 01:05:54,0.5167,25.2,73.08,81,100,2.46
523,Avare,BR,2022-02-11 01:05:54,-23.0986,-48.9258,64.06,83,0,9.37
524,Ribeira Grande,PT,2022-02-11 01:05:54,38.5167,-28.7,59.97,72,100,7.85
525,Boulder,US,2022-02-11 01:05:55,40.0833,-105.3505,45.91,49,0,14.97
526,Vryburg,ZA,2022-02-11 01:05:55,-26.9566,24.7284,69.91,59,38,3.15
527,Camacha,PT,2022-02-11 01:05:04,33.0833,-16.3333,63.36,94,20,6.91
528,Luderitz,NA,2022-02-11 01:05:56,-26.6481,15.1594,70.74,59,44,15.99
529,Bodden Town,KY,2022-02-11 01:05:56,19.2833,-81.25,78.01,84,20,4.61
530,Broken Hill,AU,2022-02-11 01:05:56,-31.95,141.4333,75.34,33,4,19.24
531,Locri,IT,2022-02-11 01:05:57,38.2414,16.2623,52.83,59,0,7.0
532,Biak,ID,2022-02-11 01:05:57,-0.9131,122.8766,78.94,79,100,2.66
533,Naze,JP,2022-02-11 01:05:58,28.3667,129.4833,56.77,61,47,10.04
534,Lindi,TZ,2022-02-11 01:05:58,-10.0,39.7167,73.29,98,100,3.06
535,Nalut,LY,2022-02-11 01:05:59,30.3333,10.85,45.05,67,36,11.1
536,Santiago Del Estero,AR,2022-02-11 01:05:59,-27.7951,-64.2615,86.32,28,100,8.03
537,Ugoofaaru,MV,2022-02-11 01:05:59,5.6667,73.0,81.23,76,100,11.21
538,Marawi,PH,2022-02-11 01:06:00,7.9986,124.2928,70.65,89,100,3.18
539,Half Moon Bay,US,2022-02-11 01:05:42,37.4636,-122.4286,75.0,46,0,11.5
540,North Platte,US,2022-02-11 01:04:25,41.1239,-100.7654,56.12,38,100,10.36
541,Pemberton,CA,2022-02-11 01:06:00,50.3164,-122.8027,42.13,98,94,1.25
542,Skibbereen,IE,2022-02-11 01:06:00,51.55,-9.2667,37.2,74,26,2.1
543,Englehart,CA,2022-02-11 01:06:01,47.8169,-79.8664,10.96,79,20,8.05
544,Innisfail,AU,2022-02-11 01:06:03,-17.5333,146.0333,83.7,66,4,4.63
545,Constitucion,CL,2022-02-11 01:01:44,-35.3333,-72.4167,58.37,80,100,4.68
546,Rabaul,PG,2022-02-11 01:06:04,-4.1967,152.1721,83.19,71,91,7.02
547,Asheboro,US,2022-02-11 01:06:04,35.7079,-79.8136,53.85,40,0,3.44
548,Kajaani,FI,2022-02-11 01:06:05,64.2273,27.7285,28.45,86,100,14.97
549,Freiberg,DE,2022-02-11 01:06:05,50.9167,13.3667,40.68,97,100,4.0
550,Lata,PT,2022-02-11 01:06:06,40.1629,-8.3327,53.71,72,64,2.24
551,Medvezhyegorsk,RU,2022-02-11 01:06:06,62.9167,34.4667,27.73,90,100,6.73
552,Kushima,JP,2022-02-11 01:06:07,31.4583,131.2333,51.84,58,4,2.06
553,Qeshm,IR,2022-02-11 01:06:07,26.9581,56.2719,68.86,54,0,3.98
554,Kyra,RU,2022-02-11 01:06:07,49.5776,111.9753,-6.86,85,93,5.57
555,Ligayan,PH,2022-02-11 01:06:08,4.6533,119.4706,80.33,81,100,3.38
556,Riom,FR,2022-02-11 01:07:08,45.9167,2.9167,41.65,94,100,7.81
